,word,label
711,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 127 4 114 25 3 26 117 162 24]",1
712,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 61 404 3737 10 4 32 13 3 24]",1
713,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 30 44 170 270
 6 94 334 191 245 297 808 8 2 1882 118 98 50 2 4 9]",0
714,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 607 34 81 4 38 272 7 29 11
 18 61 1921 4 7 169 24 17 371 19 464 94 17 309 63 37 2 219]",1
715,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 94 175 499 181 5 6 557]",0
716,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 234 1 25 5 22]",1
717,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 206 3 1 98 50 9 21 40 4 9 315 59 640]",0
718,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 790 20 53 644 61 102 667 727 46]",0
719,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 6 167 1 531 624 417]",0
720,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 1002 3 4 317 145]",1
721,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 152
 10 2 674 1 1922 96 657 113 91 1547 1 3284 3285 56]",1
722,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 547 1 67 307 70 72 75 33 13 9 22]",0
723,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 44 141 464 155 264 1 13 9 18 486 96 654 118 32]",0
724,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 2856 122 1 321 46 33 28 1389 5 21]",1
725,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 170 992 1670 435 1 521 106 203 4 81
 1393 2 2073 2 277 1465 4 32 242 1 2074 1 7 66 1915 366 89 518 10 14 3286
 5 6]",1
726,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 61 34 5 15 1 3 79 77 76 589 7 342 135 162]",0
727,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 391 122 1 1274 1923 480 22]",0
728,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 1394 2546 95 7 3910 2209 124]",0
729,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 11 90 1366 13 53]",1
730,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 55 137 15 376]",1
731,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 269 1 627 51 2051 63 104 1463 5 6]",1
732,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 138 413 161 118 42 6]",1
733,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 44 3287 132 252 232 2282 1079 33 16]",0
734,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 74 1061 130 4]",1
735,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 634 470 618 9 21 139 4 1671]",1
736,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 449 25 22 595 525 355 22]",1
737,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 343 128 33 453 13 9 255 171
 2857 319 126 5 21 685 222 2858 283 615 1 754 7 98 50 9 255 406 127 20 21]",1
738,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 154 1 3 17 480 19 622 1924 49 1119 3911 19]",1
739,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2547 89 28 395 839 1 3912 1275 82
 49 356 5 112 12 7 29 20 1292 1 91 839 5 15 1 400 1113 81 190 2813 9 6]",1
740,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 499 30 51 110 109 5 61 271 10 204 24]",1
741,"[0 1160 98 50 9 3288 1672 2859 1018 3289 867 26 21 207 18 50 45 1330 3913
 8 6 81 141 2265 16 867 26 120 2860 1133 867 1 698 3290 2548 265 108 359 8
 196 2 88 8 20 2 30 8 80 54 21]",0
742,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3291 595 62 2 333 2527 84 6 7
 822 1781 2 478 7 29 11 478 22 1925 1 404 1 359 81 8 2861 823 659]",0
743,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 55 868 12 31 236]",1
744,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1174 85 681 486 872
 174 1 1131 240 1 475 105 1 53 44 1067 545 48 5 18 684 156 1 42]",0
745,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 521 222 233 3269 19 1161 19 211 3]",1
746,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 354 1200
 249 24 71 2862 572 166 169 1 2075 182 1525 4 9 147 1200 249 24]",1
747,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 674 1 233 910 71 32 197 47 71 1 1099]",1
748,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1926 1782 7 355 1 1276 430 458 122 1 107 1
 1783 57 193 49 55 3 17 135 2 68 1 219 8 11 5 15 1 481 163 4 7 169 24]",1
749,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 1068 527 2 53 299 15 527 5 6 320 19 244 3]",1
750,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 34 794 105 1 2283 26 3 5 6]",1
751,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 650 254 2549 1561 35]",0
752,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 43 36 102 399 291 1 171 1088 733 251 19]",1
753,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 531 3292 581 758 264]",1
754,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 3914 372 958 3 6 11 175 417 6]",0
755,"[5 6 1270 2550 1673 128 1162 1041 17 367 603 2 48 474 167 2 48 5 6 128 574
 243 2 3916 70 72 75 33 83 671 3916 2078 166 9 577 2863 1 37 353 67 166 82
 5 367 5 270 8 80 5 6]",1
756,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 356 1 3 3 3918 240 331 14 5 90]",1
757,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 815
 3295 222 292 3 96 132 3919 168 882 1 20 929 1 3]",0
758,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 204 1 3 5 6 337 87 127 2]",0
759,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 3296 55 1469 1359 152 1 42 45]",0
760,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 2062 129 8 145 27]",1
761,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 64 452 237 417 376 638 549 2026 4 153 19]",0
762,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 113 936 2864 334 6 435 1 2284 2079 992
 2477 84 367 24 592 2079 992 463 992 463 992 463 992 463 992 463 992 463
 992 2477 84 367 24]",1
763,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 634 3 1150 625 356 6 152 1 56 59 281 4 2 73
 856 310 339 925 10 14 5 21 79 80 2 4 114 25 10 4 7 29 11 93 24]",1
764,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 644 2865 3920 2071 167 685 383 3 6 1231 174 5]",0
765,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 788 615 1 313 259 3297 1 3 443 110 41
 9 2 499 743 252 872 132 3 1559 338 126 10 47 35 1642 1047 171 830 14 5 6]",0
766,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 171 17 13 9 2 57 832 5 6]",1
767,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 74 997 146 37 27]",0
768,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 375 16 4 86 608 131 2866
 293 494 2867 102 823 227 441 5 21 1006 3921 1911 2 178 2285 203 4 6 2868
 19]",0
769,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 60 95 5 4 117 635 475 3298 2452 3 4 7 636 398]",0
770,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 1023 1 136 7 199 123 238 61 218 15 36 1121 1 56]",0
771,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 2869 1163 4 1 2869 2286 848 157 1 1927 3284]",1
772,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 650 2551 85]",0
773,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 3922 2080 1036 2 4 179]",0
774,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 1156 163 4 3238]",0
775,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17
 25 10 4 9 6 88 20 216 149 105 1 53 1770 1]",1
776,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 543 19 3232 7 29 11 216 342 597]",0
777,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 746 342 46 8 4 12 62 2]",1
778,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 979 137 138 143 22]",0
779,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 991 414 547 2 16 1562]",1
780,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 347 1563 19 3299 2870 527 35]",1
781,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 70 116 3 148 3300 566]",1
782,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 820 55 3
 55 16 55 64 55 625 372 116 2548 2552 1 372 116 1271 96]",1
783,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 238 3 25 22 357 3923 731 573 949 26 63 108]",0
784,"[0 0 0 0 0 0 0 2871 1736 1751 898 1897 124 211 35 627 919 12 774 244 58
 728 14 35 959 918 578 103 410 3301 3302 4 86 133 35 959 918 37 1 283 202
 92 1041 367 1 138 287 2 144 35]",1
785,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 4 112 576 9 21 2747 2 305 387 1 3]",0
786,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 17 16 176 23 15 420 1 3]",1
787,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 86 401 5 220 1 442 732 1 1660]",0
788,"[254 1631 3779 1436 8 1113 3 5 6 379 3927 157 3 873 14 1 379 3842 157 2555
 11 10 4 9 2 171 8 461 291 10 3 39 3303 5 6 624 1104 185 3 1018 11 92 87
 10 478 7 29 11 26 6]",1
789,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 3928 1784 2495 2828 2 3929 709 5 6 3930 413]",1
790,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 25 22 67 148]",1
791,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 25 6 172 2]",1
792,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 1233 1 2288 225 3 5 95 10 88 80 54]",0
793,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 44
 882 1 1675 1470 3 79 220 6 51 353 239 1471 8 13 2]",0
794,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 70 72 75 16
 275 5 21 3304 840 8 797 1 2012 1 2012 11 5 216 48 21]",1
795,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 3 278 94 130 258 155 12 48 5 15 1 3]",0
796,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 3 3931 257 710]",1
797,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 452 237 142 59 152 1 540
 166 369 768 1197 476 11 149 54 30 337 2501 2556 1252 23 378 4 9 198 405 1]",0
798,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 878 43 36 17 865 1 968
 1 38 472 587 4 45 3 46 307 14 174 5 6 1231 5 6 933 1175]",0
799,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 293 3 3772 5 21 1500 73 3932 5 6]",0
800,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 641 12 31 2 25 5 22 375 217 11 591 685 383
 232 753 16 173 286 1890 2 537 10 2873 1 267 415 16 232 3305 1015 42 173
 13 9 22]",1
801,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 439 75 69 3]",0
802,"[15 1 608 831 441 35 318 498 4 45 599 1069 732 12 31 164 2 1620 790 790 2
 11 731 15 110 2 34 14 5 6 318 786 1079 3909 114 227 13 1738 7 29 11 1247
 716 15 484 14 7 29 11 1176]",1
803,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 391 122 1 16 6 3]",1
804,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 802 295 322 548 10 4 9 18 127 12 31 175]",0
805,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 430 3752 43 36 8 561 145 9 22]",1
806,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 185 3 4 241 5 18 3 185 5]",0
807,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60
 100 1472 5 112 3933 12 31 120 133 5 6 3306 7 769 162]",1
808,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 102 368 154 2289 11 255 908 3934 15
 23 1676 2 11 127 203 2557 2874 64 3770 3935 748 35 3935 2082 1677 64 8
 353 6 2875 230]",0
809,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 884 884 675 716 302 822 146 1781 5 1724 1928 484]",0
810,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 6 3 94 309 3 467 751 7 2517]",0
811,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 357 2799 2876 45 684 1785 346]",0
812,"[17 8 76 1058 19 33 524 8 109 59 263 3936 66 2504 2 590 86 6 2877 146 12
 31 10 985 1 873 14 15 1 171 2290 2043 1 504 386 1 747 2878 112 6 2877 69
 2559 3307 3865 1004 1 333 843 19]",0
813,"[0 61 564 12 31 63 180 677 26 63 159 40 4 9 5 6 215 4 659 370 7 151 3937
 12 1 195 3255 35 1473 12 921 1220 78 203 34 35 159 492 4 1 49 782 6 189
 127 78 1929 2027 248 6]",1
814,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 25 29 11 96 152 10 180 10 51 7 29
 11 545 48 21 544 1245 19 3938 3938 1 33 1644 63 16 152 10 586 923 146
 1278]",0
815,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 452 142 3 16 2 30 2 51 2 44 131 950 5 21]",0
816,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 669 343 110 41 15 1 187 2751
 517 306 1 56 512 298 2 220 32 1678 1930 588 2 1462 3939 56 18 127 13 9]",0
817,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 507 81 952 1]",0
818,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 802
 254 321 15 107 161 185 3 55 1469 64 5 18 230 1 58]",0
819,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 57 49 13 9 2 247
 1083 1 3 187 8 710 5 1551 297 4 1 3 85 407 13 9 22]",1
820,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 88 67 6 11 221 1207 4 32 13 3]",1
821,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 202 82 178 269 5 6 70 116 3 2083 148]",1
822,"[18 455 4 1 3 85 407 25 2 172 512 8 44 13 960 3 104 82 1474 11 112 432 1
 3940 128 1459 1474 44 128 827 598 6 4 12 105 5 15 1 154 668 128 50 10 14
 1 207 1 26 9 22]",1
823,"[0 0 0 0 0 0 0 0 0 30 8 137 8 561 13 63 1679 11 10 4 7 29 11 5 15 1 3 33
 16 8 13 9 2 263 1783 2084 193 160 505 12 31 214 3299 2870 305 37 81 13 9
 21]",1
824,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 137
 28 13 9 6 17 1025 26 30 433 23 146 4 54 21]",0
825,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 3941 40 6 23 13 74 141 175]",1
826,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2085 231 28 3 95 7 66 1138 1931
 158 39 3942 170 63 3943 5 5 18 127 141 82 429 252 106 8 925 7 29 20]",0
827,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 1203 587 503 11 25 5 21 209 122 171 17 138 143 5 6]",1
828,"[188 3 101 1495 289 2 250 311 14 1 1133 227 422 2 41 18 388 8 189 5 61
 2560 102 3 686 167 38 196 7 285 186 2086 83 41 65 1786 16 14 65 2 986 844
 141 130 192 718 4 1 153 5]",0
829,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 494 423 75 69 98 423 108 3308]",0
830,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 370 7 151 1429 4 2 318 613
 12 105 191 12 3718 2 11 18 476 441 7 38 410 8 1179 1070 4 757 24]",1
831,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 2880 2881 1787 210]",1
832,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 501 28 15 3945 403 4 7 29 11 23 456 24]",1
833,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 218 15 36 1012 5 12 164 2
 30 62 8 196 73 1 794 80 3946 477 3947 23 1164 1293 2561 62 8 40 2562]",1
834,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 125 2 1629 734 1788 32 28
 418 13 3 14 127 316 64 59 278 8 3 1006 1 718 4 1 894 316 141]",0
835,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 624 34 5 112 61 1932 96 14 19]",0
836,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 386 10 34 100 4 32 13 117 506 1 366 194 27]",0
