,word,label
1280,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 11 5 1133 140 39 25 26]",0
1281,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 3 66 268 2000 20 1134]",0
1282,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 489 109 23 4 6 122 3 99 358 53 19]",0
1283,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 41 15 24 27 15 756 2027]",1
1284,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 41 61 115 3 296 4193 507 32 19]",1
1285,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 557 7 1207 709 85 18 4 62 6 33 6
 313 198 814 7 84 278 670 38 163 4 664 1 306 375 300 177 81 693 173]",0
1286,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 1213 3415 573 62 825 64]",0
1287,"[0 258 6 675 28 31 26 115 3 2796 67 3 423 400 2808 715 797 723 2770 25 5
 540 129 993 8 1098 7 33 196 1404 426 2572 3442 186 145 2083 1194 1 540
 129 35 14 160 3443 1025 1 106 20 9 154]",0
1288,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 758 677 7 136 176 3 832 535 7 668 453]",1
1289,"[0 0 0 0 0 2107 39 38 1028 71 88 1431 496 894 1028 71 59 2606 173 1028 71
 135 4020 2 337 128 9 1 572 2897 2568 82 4194 325 143 41 18 4 15 2021 255
 15 1649 138 1734 61 1 3 209 113]",0
1290,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 300 14 453 10 643 189 15 627 68 9 34 4]",1
1291,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1626 282 72 8 31 766 2 9 8 31
 13 21 264 1542 701 178 17 353 50 3 174 1626 282 682 23 101 21 4195]",0
1292,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 363
 577 14 54 1621 4 340 103 133 73 5 109 43 25 4]",0
1293,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 1032 191 704 2968 2607]",0
1294,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 300 189 514 1851 147 137 5 13 534]",0
1295,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 87 4 87 44 2 52 5 61 708 4]",0
1296,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 406 5 1 10 4]",1
1297,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 2932 802 131 250 1764 160 750 1]",0
1298,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 54 1193 137 3 1135 409 1 35 192 757 157]",0
1299,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 112 3337 1765]",1
1300,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 2969 17 15 178 18 4]",0
1301,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 628 51 2108 2109 37 28 42 247 149 20 844 178 17 4]",1
1302,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 1398 17 2338 33 11 68 87 2513]",1
1303,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 24 27 4019 5 372 2 1731 5 871 2]",1
1304,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 2593 328 5 258 2831 290 50]",0
1305,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 176 3 504 3 100 1038 980 19]",0
1306,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 343 214 8 30 187 47 1353 19 535 7 754 6
 18 2 258 2469 34 6 68 312 5 30 109 57 186 343 700 214 4 139 31 13 19]",1
1307,"[0 0 0 0 155 1509 23 40 3444 238 18 1 8 238 13 2110 510 12 32 16 4 61 181
 2 10 1 8 341 217 207 68 1257 1998 2 316 1 3 99 326 1242 76 142 93 9 16 4
 2049 411 493 3]",1
1308,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 1227 726 1376 7 3]",0
1309,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 191 509 5 28 2182 1 572 18]",0
1310,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 331 175 759 2608 593]",0
1311,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 861 444 2970 1167 99 1057 2339 9 1 3 67]",1
1312,"[1115 488 10 101 1 80 1 829 46 80 1 1629 191 509 1924 101 68 2971 202 191
 418 77 4196 23 21 9 21 636 45 122 1413 8 30 22 37 12 487 1420 91 1737 9
 2304 11 25 127 213 126 205 11 16]",1
1313,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 1906 734 1 998]",0
1314,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 137 3 951 20 263 19]",0
1315,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 58 23 40 59 42 24 19]",1
1316,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 658 810 5 838]",1
1317,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 61 115 137 3 4197]",0
1318,"[683 4198 1 553 7 25 4 590 2 861 34 20 46 25 5 732 5 2082 1 792 8 2082 1
 4199 8 2340 1 178 10 103 11 16 2 228 30 606 1 156 262 13 40 25 4 35 836
 49 1238 3 53 4]",1
1319,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 85 5 4200 14 903 11 4 14 9 1 428 10 103 87]",0
1320,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 120 5 1016 36 87 420 1568 68 55
 23 40 39 231 1 170 120 5 87 30 109 1746 39 25 19 257 6 120 42 825 26]",0
1321,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 237 6 1148 31
 2 61 48 6 1148 31 2 1067 1623 2972 1203 6 1148 31 1 3]",0
1322,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 111 421 528 16 4 261 261 261]",1
1323,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 228 256
 2 35 11 16 21 9 1 166 384 556 4028 890 364 383 1166]",0
1324,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 14 1 195 4 81 3445 45 9 1 1 783 4]",1
1325,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 274 859 128 100 1027 41 3446 28 336 2 33 328 61 3447]",0
1326,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 810 853]",0
1327,"[0 0 0 0 0 0 0 0 3 339 1368 53 27 794 64 996 969 1 3 53 21 146 987 152 454
 92 9 75 1616 7 144 604 1626 276 214 25 5 28 305 40 305 26 407 263 2 9 75
 333 3 26]",1
1328,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 518 2 467 3 26 284 240 883 1445]",1
1329,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 63 1640 4201]",1
1330,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 1467 168 3966 550 1081 3448 157]",1
1331,"[0 0 0 0 0 0 0 0 0 0 0 7 73 641 5 763 70 292 515 183 4031 3449 662 344
 1229 10 1 50 7 1766 1 14 53 27 146 5 2973 165 515 3926 2 10 2 515 2482 5
 99 18 57 272]",1
1332,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 186 657 255 134 314
 153 1645 38 196 2112 1193 29 10 164 3450 8 224 44 1 421 1767 1 3]",1
1333,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1744 206 1234 9 2 239 9 75 3451
 788 1 1680 7 482 6 10 2 1542 24 8 242 267 1260 343 441 36 8 238 290 238]",1
1334,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 63 90 1 3 67]",1
1335,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 495 4202 49 6 28 31 1 4203]",0
1336,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 889 7 1402 1 4204 67]",1
1337,"[2 1925 7 833 698 51 51 527 4 711 15 2974 305 1848 33 1 565 493 2609 21 1
 1 94 116 2 22 27 646 1 1199 29 6 10 57 190 17 54 276 480 1 169 51 527 698
 50 7 1195 424 17 13]",1
1338,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 14 43 29 10 244]",1
1339,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 41 716 697
 1630 19 3 1 147 98 2 1329 1 85 77 2 129 2338 12 157]",0
1340,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 7 3 172 511 18 19]",0
1341,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 273 4205 115 3 100 239 284]",1
1342,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 15 340 13 4 1570 434 209 113]",0
1343,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 24 27 589 1629]",1
1344,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 119 196 1296 38 3
 1 676 874 440 37 122 64 9 154 41 37 144 2936 1358 38 28 617]",0
1345,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 111 1294 796 8 335 2975 157]",0
1346,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 33 128 104 12 852 14 30 2 15 11]",1
1347,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 64 384 45 416 791 3 504]",0
1348,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 3452 163 53 21 14 1 30]",1
1349,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 394 6 125 17 36]",1
1350,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2976 7
 846 121 296 1099 8 349 12 1 9 95 105 2 52 4 3]",1
1351,"[41 3453 2 271 68 109 44 57 4 33 6 640 2823 968 2 192 173 134 583 17 2341
 981 547 23 25 5 2264 886 2341 1 8 77 534 362 3 9 38 2113 1150 981 3454 8
 7 462 42 519 515 260 1418 69]",0
1352,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 99 2 9 34 785 105 129
 3315 2528 966 185 185 1926 104 1 105 105 1067 1860 2972 797 2977 963 1030
 2978]",0
1353,"[6 1073 4 3 1085 302 2202 306 1112 401 1427 111 2979 155 570 21 61 732 13
 188 302 23 1367 8 31 1 171 5 11 16 101 46 29 10 4 1243 6 10 1077 3 25 5
 1243 1089 12 2315 5 12 32 660]",0
1354,"[1995 89 14 1 1576 421 528 16 4 3 1 123 7 94 1171 295 12 49 95 21 3 195 1
 7 94 1171 202 1650 25 378 4 1627 1052 1 2610 4 64 2114 2 1407 46 29 10 2
 211 414 654 31 370 153]",0
1355,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 124 116
 57 2 1 4207 684 327 20 4208 2980 4209 69 69 580 642 2 10]",0
1356,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 1179 66 71 20 9 2 22 21]",0
1357,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2576 2820 1 3 446 454
 235 45 283 4210 202 1927 29 6 10 25 363 189 55 15 11 143 141 16 27]",1
1358,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2184 70 25 4 111
 1671 2 299 25 204 361 434 39 57 12 605 980 5 160 5 1928 342 153]",1
1359,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 11 4 11 5 3 1035 44 932 323 78 294 71]",1
1360,"[54 348 2115 800 9 38 358 18 1 1892 77 130 6 1802 237 2981 262 828 5 912
 391 9 2 75 15 3399 2116 191 509 191 509 1303 3 1 3200 191 695 109 61 82
 272 28 150 3385 7 3 67 828 12 569]",0
1361,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 4211 1917 3 1 128]",0
1362,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1409 393
 70 231 18 21 769 45 4212 8 1 3 53 4 91 6 10 1]",1
1363,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1446 1840 122 1799 3 747 42 286 68 43 29 10
 13 40 13 2 764 3 66 3377 30 11 16 35 14 1681 4213 425 1842 677 28 2 298
 339 26]",1
1364,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 2550 81 304 185 1377]",0
1365,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 9 76 232 2 270 630 623 142
 93 70 3 3 9 93 147 142 7 124 393 128 36 50 4 41 30 193 3]",1
1366,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 237 236 105 131 237 237 4 228 28 11
 68 246 113 10 19 7 73 43 20 7 3 824 1989 38 92 43 50 59 1115 697 16 27]",1
1367,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 279 7 3 1260 37 46 862 77 5 3 53]",1
1368,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4214 1249 5 750
 104 1 39 767 7 843 7 120 70 60 69 767 68 3193 12 1 32 4]",0
1369,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 3 9 2 82 326 240 336 2 883 23 40 231]",1
1370,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 363 577 550 140 16 107 11 57 4]",1
1371,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 436 31 1 383 7 33 197 1316 29 18 8 1362]",0
1372,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 115 3 2325 28 27]",1
1373,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 442 148 419 17 9 16 40 231]",1
1374,"[22 27 472 2236 1064 7 4215 227 31 93 1390 1 2286 836 9 75 2980 1159 245 5
 3458 6 1543 1543 1390 1 8 948 3459 131 4216 1098 7 4215 2982 5 2286 686 7
 2344 144 3357 304 430 3460 1074 101 9 38 31]",1
1375,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 831 434 86 41 823 252 1544 16 4]",1
1376,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 1586 1039 66 1893 34 41 315 4]",0
1377,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 159 273 32 16 21 221 121 45]",0
1378,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 182 3430 1 84 298 9 12 1929 102 1 3 3375]",1
1379,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 181 2 9 1 4 409]",1
1380,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 574 846 621 1839 12 1 50]",1
1381,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 269 1840 18 107 3 183 86 139 34 340 50]",0
1382,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 412 347 92 148 2345 50 7 347 2346 189]",1
1383,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 2611 2032 621 349 12 1 3 168 24 8 22 27]",1
1384,"[0 0 0 0 0 0 0 0 0 0 673 20 1644 2 1048 2 4101 101 181 1 2115 1467 1769
 505 18 1 61 495 227 282 955 2 925 2 1 4135 7 1028 768 61 38 690 2 2593 1
 2 5 587 653 4]",0
1385,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 119 51 42 46 2557 18 1156]",1
1386,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 54 536 3 35 2 2 52 26]",1
1387,"[146 3 59 15 2347 845 168 13 21 85 217 139 28 2 85 1294 62 6 18 2 33 6 18
 2 549 149 426 20 73 642 164 416 9 12 569 1203 18 13 242 549 149 131 1 8
 85 100 399 6 371 100]",0
1388,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 15 113 43 50]",1
1389,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 4217 46 4 7 3]",0
1390,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 48 5 18 2 33 6
 18 758 1 403 432 78 405 59 582 17 36 2776 42 77 19]",1
1391,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 477 708 12 1 972 198]",1
1392,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 24 2 767 3310 7 2224 1363 208 75]",0
1393,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 146 1506 3 88 559 29 10 1 63 1432]",1
1394,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 646
 10 1 3 131 41 7 73 2785 2348 514 107 11 57 4]",1
1395,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 3 2612 69]",0
1396,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 85 6 510 2 472 348 376 622]",0
1397,"[1770 81 1232 17 36 1056 28 748 2 10 4 2567 2927 1 147 512 8 349 12 164
 2110 842 4218 95 46 29 18 21 566 3 183 2567 392 849 253 25 4 2455 3 17
 434 1341 2986 2 168 467 84 100 4133 157]",1
1398,"[1389 5 42 568 2 8 55 2 2804 29 10 13 534 4109 649 155 15 1146 45 138 2890
 7 414 951 316 16 575 1063 108 4220 2252 18 19 881 4220 295 370 46 105 77
 534 64 568 5 199 49 1740 1632 93 99]",0
1399,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 43 20 161 163 100]",0
1400,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 564 831 49 13 107 11 57 4 54 564]",0
1401,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 196
 196 53 1371 174 147 109 83 12 41 30 193 162 2783 4]",1
1402,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 729 619 9 1
 94 72 16 158 3 88 8 887 4 1771 2189 841 3461 84 254]",0
1403,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 61 4221 137 3 3462 53 19]",0
1404,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 2349 28 31 757 9 2 274 6 9 2 52]",1
