,word,label
1643,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 103 7 1 356 10 3527
 1 142 141 85 109 114 18 2 44 49 3 14 144 14 61 3 72]",0
1644,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 344 7 146 11 506 22 15 7]",1
1645,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 376 90 7 965 21 1906 5 535 1783
 13 97 2 29 34 834 151 15 7 2 20 28 149 12 1 431 31 1 15 7]",0
1646,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 1451 1 856 1 7 59 18 6 16 7]",1
1647,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 471 108 2
 43 7 146 24 1 356 64 829 776 51 465 1 106 9 96]",1
1648,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2184 9 350 92 4 1788 45 3528 140 46 11 163
 19 11 619 1074 4 350 246 3192 21 19 60 357 18 350 92 4 2184 13 502 5 75
 214 209]",1
1649,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7
 19 38 14 26 16 20 603 10 35 26 76 1810 29 39]",1
1650,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 406 2451 136 148 51 192 51 1 2 2329]",0
1651,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 2185 2 953 2 29 40 38 10 181 16 39]",0
1652,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 6 5 266 52]",1
1653,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 6 4 230 5 346 2 3 2186]",1
1654,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 21 4 8 63 95 14 231 14 305 1 4 632]",1
1655,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 3529 390 121 1656 9 591]",0
1656,"[43 94 1010 1078 683 11 1680 225 21 94 6 17 509 11 3530 41 1 459 10 77
 3531 5 71 7 19 4 89 1 84 94 61 29 130 93 2748 6 16 13 328 1 99 38 2 20
 352 94 2 44 49 21]",0
1657,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 814 9 72 13 6 18 27 21 26 16 39]",0
1658,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 1418 136 9 149 129 38 10 431 31 1 15 7]",1
1659,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 8 179 26 150]",1
1660,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 10 76 33 82 7 276 4 6 5
 75 24 275 130 1816 7 2915 2389 218 12 12 19 21 10 2483 267 7]",0
1661,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 1061 1 71 4 1268 2 3 353]",1
1662,"[576 195 390 2311 4 102 4 169 72 1 126 1109 9 2636 4 2495 2 29 7 537 13
 531 41 233 44 1087 19 11 2311 12 1554 356 136 5 1262 18 537 13 2 17 48 22
 4 732 11 212 20 50 4 2636]",1
1663,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 179 10 386 15 5 6 17 28 2 29 36]",1
1664,"[0 0 0 0 0 0 0 0 0 0 0 0 630 10 554 3 614 462 15 7 89 17 2 392 27 17 216 1
 3 25 13 498 3 1585 1 578 1763 1 7 471 11 1295 15 234 3 516 22 15 13 73]",1
1665,"[0 0 0 3532 332 14 33 4 1 1967 138 914 56 2187 1 5 45 1 69 13 243 11 1106
 7 2650 2 43 451 54 4 81 14 1106 1 77 117 605 20 103 23 1400 2 325 2 205
 10 1067 1 3 8]",0
1666,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 968 136 2331 10 145 1254 15 63 95 411 190 4 1917]",0
1667,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 58 466 773 6 165 1 564
 23 468 17 268 10 33 21 127 34 564 468 389 1 3 192 2 3 8]",0
1668,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3533 2 5 263 3 3534 47
 1323 5 75 11 178 10 934 2 4 1343 2 3 38 12 826 2295 11 362 536]",0
1669,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 88 1025 19 9 96 369 11 483 72 8
 118 901 64 107 9 1 15 7 1 25 1 72 1 7 191 1271 2 20 69 182]",1
1670,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 1336 10 307 490 921 711 64 1790 4 579 20 50 20]",0
1671,"[223 1 292 5 232 1 106 10 78 15 161 1 126 272 4 26 16 34 232 10 103 78 15
 205 54 686 2 20 206 29 5 192 2 3 58 218 12 171 32 91 71 16 36 481 3 26 76
 274 1 43]",0
1672,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 383 64 374 12 579 20 50
 4 1658 9 1929 4 800 1161 28 420 56 290 51 67 43 1 478 146 7]",0
1673,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 874 31 497 12 1204 13
 3535 2 24 1385 13 1525 4 14 10 1347 3 2309 1 1874 2 3 1789 23 1513 60]",0
1674,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 547 1205 218 12 203 5 6 16 7 1034 7 1034 44]",0
1675,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 352 59 616 92 37 267 131 15 1112 59 225]",1
1676,"[34 307 668 23 787 2 44 224 84 83 20 1248 2 29 42 93 1039 249 47 353 4 72
 6 55 17 1112 56 209 707 379 1411 84 407 12 64 186 72 3 1592 187 917 6 5
 2916 182 17 48 22 15 42]",0
1677,"[490 304 4 1241 2 7 290 6 17 28 11 163 276 65 1526 13 276 4 440 1 7 92 37
 257 2188 63 919 2 44 105 1391 4 20 1077 73 8 23 6 3 91 4 304 419 23 6 4
 96 3466 14 1222]",1
1678,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 272 10 35
 26 16 34 89 1 106 35 888 300 37 224 3 96 1 1873]",0
1679,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 2382]",0
1680,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 742 59 258]",1
1681,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 169 243 5 6 4 179 613 8 955 2111 495 410]",1
1682,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 919 2 5
 1734 2 5 1379 2 5 2 29 65 1244 24 1184 51 887 9 1788]",1
1683,"[0 0 0 0 1206 2151 1132 11 2917 2055 2 4 45 85 2 3 2702 2 3 219 237 393
 237 1334 6 41 681 227 8 452 10 1816 96 24 34 8 71 4 67 1 170 1372 103 176
 18 115 11 67 1 170]",0
1684,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 54 6 5 92 16 39 209 2 52]",1
1685,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 179 26 5 27 18 59 15 39]",1
1686,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 967 31 1 3 8 1028 1659 213 10 584 153 15 42
 38 4 69 57 2 392 7 19 107 1 15 89 1 106 1610 4 834 292 4 96 51 209 209]",1
1687,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 32 26 11 128]",0
1688,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 51 383 600 19 9 2189 13 114 17 48 22 4 86]",1
1689,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 362 536 107 9 38]",1
1690,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 257 53 91 59 39 134 327 76 691 2 79 143 106
 351 140 257 201 8 61 815 252 110 336 2 40 88 11 54 2 3 25 46 36 105 67]",1
1691,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 684 123 1 89 1 142 101 5 75 11 81 117
 1 85 168 9 8 10 215 1768 2 3 334 13 69 2 44 49 17 25 1 7]",1
1692,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 24 23
 158 391 18 53 2 44 6 17 48 22 4 8 1 7]",1
1693,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1940 222 31 1 3 3536 1 99 1420
 110 14 33 5 8 58 10 22 24 126 93 179 28 100 26 7 162 371 153 62 485]",0
1694,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 494 31 1 15 40 2064 53 2 18 78 4]",1
1695,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1585 1
 173 3 337 955 12 278 211 108 2 20 50 18 6 17 73]",0
1696,"[0 0 0 0 0 0 0 0 0 0 1832 2 5 408 153 5 570 1077 3441 69 1 57 27 111 749
 34 2461 670 4 131 118 1 3 247 1 1417 8 12 2 56 57 27 4 342 23 686 2 4
 1116 8]",0
1697,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 89 1 106 212 160 173 13 884 11 67 46]",0
1698,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 1 115 37 20 4 8]",0
1699,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 4 129 11 2496 2 43 290 242 1 3301]",0
1700,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 87 18 54 6 16 42]",1
1701,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 159 66 112 1701 1]",0
1702,"[0 0 0 0 0 0 0 0 0 0 357 18 6 165 87 5 100 1141 2 18 6 405 57 9 13 54 21
 25 1 742 20 127 21 49 4 25 46 7 152 5 152 5 6 17 8 10 61 248 75 7]",1
1703,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 4 4 1116 4 425 14 133 317]",0
1704,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 2 24 337 11 654 1959]",1
1705,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 87 42 14 71 16 122 2 52]",1
1706,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 159 112 9 38 4 26 227 110 45
 125 11 1051 191 125 32 2 79 192 2 3 395 9 10 70 26 16 13 73]",0
1707,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 183 246 3537 2 5 235 3 1778]",1
1708,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 92 37 90 38 10 319 15 62]",1
1709,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 1157 5 22 65 13 2023 368 18 78 4 2 3 879]",0
1710,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 892 1653 2918 12 195 2 44 101 17 48
 22 18 2 44 49 4 8 2919 13 664 32 278 11 229 10 141 2 18 27 17 175]",1
1711,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 190 1 1020 18 8 170]",0
1712,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 93 2190 18 6 17 48 22 4 187 811]",0
1713,"[1 1 305 37 20 15 41 218 12 246 9 869 13 78 586 14 181 82 7 490 11 1474
 218 12 2 99 143 41 218 12 490 11 920 219 30 23 2 4 25 1 128 11 174 130
 472 1 77 53 2 60]",0
1714,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 374 9 887 13 301 18 1788 190 2 17
 25 1 142 12 189 3 30 77 1527 9 1193 242 13 2 4 362 536 9 554 3 38]",0
1715,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 340 1158 14
 194 17 162 9 613 8 1699 14 422 2 131 2 17 28 2 3 177]",0
1716,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 159
 1961 2 3 38 64 303 2 3 74 1 22 4 8 315 193]",1
1717,"[0 0 0 0 0 0 0 0 0 0 0 0 6 5 158 6 165 35 87 5 74 22 4 8 1 52 24 9 155 8
 198 284 84 4 458 123 153 62 2050 14 35 577 5 58 14 26 5 83 1528 193]",1
1718,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 195 655
 201 8 12 67 46 150 1052 855 2 18 87 18 751 16 39]",1
1719,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 490 625 1075 391 43 98 3 119 16 34 213]",1
1720,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 164 2 3 1741 10 1415 27 4
 177 563 4 121 32 1 10 19 1 197 98 2819 2659 68 979 5 69 16 62]",0
1721,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3539 10
 35 115 7 2 3 2069 28 37 102 15 36 472 1 27 15]",1
1722,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 546 11
 236 49 5 6 5 546 11 236 184 5 774 49 5 75 11 8]",0
1723,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 219 4 913 5 541 31 1 3 88 28 139 16 7]",0
1724,"[524 1149 1 43 30 78 17 297 32 8 10 26 20 4 50 7 85 185 606 13 2 1125 24
 3541 9 550 1 3 499 2 5 743 2 3 304 8 116 1 3540 340 128 1 61 311 181 16
 13 328 1 99]",0
1725,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 8 270 9 110 11 1426]",0
1726,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 53 91 2920 31 32 544 23 787 2 29 65 8 1 52]",1
1727,"[13 20 459 1968 2 20 50 11 2716 2 17 48 33 4 1041 23 1733 3 152 216 9 887
 1 398 37 417 9 887 12 22 4 1041 23 1937 5 619 30 184 4 229 232 1 459 366
 2 17 48 22 4 138]",0
1728,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 180 3375 95 5 1022 1654 193]",1
1729,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 182 152 147 55 405 6 55 173 1411 84 200
 12 6 160 266 15 39 182 152 37 290 4 57 71 76 471 306 63 95 94 30 208 193]",1
1730,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 51 404 373 8 91 396 31 1 7]",1
1731,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1276 1 35 2696 2 18 71
 43 94 94 773 849 1 2417 649 949 279 218 12 1555 43 553 10 913 43]",0
1732,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 451 53 137 6 211 59 36 97 2 56 70 371 2 43]",1
1733,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 24 3 265 7 28 33 4 3445 9 3543 1 61 7]",0
1734,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 588 863
 9 1045 1 1530 153 17 162 30 297 32 540 57 6 1 60]",0
1735,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 204 646 9 20 50 63 85 1567 12 14]",1
1736,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 2664 2104 1128 1560]",0
1737,"[5 14 176 18 80 108 2 5 2778 46 11 8 14 1341 1 7 6 4 102 102 725 300 248
 2921 102 10 89 17 2 29 20 594 11 89 17 276 20 83 115 11 53 13 2 29 34 14
 313 57 300 63]",0
1738,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 134 13 1374 2 182 134 13 1374 2 182]",0
1739,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 104 112 851 19 218
 12 97 2 29 65 8 1 99 58 177 24 110 416 38 10 100 151 62]",0
1740,"[0 0 0 0 0 0 0 0 0 813 2 18 635 15 214 26 16 13 25 17 505 12 3 3544 2 5
 478 181 11 1143 1 27 17 48 14 22 15 34 756 192 2 44 20 4 854 10 13 7 711
 63]",0
1741,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 2777 112 1 1175 374 61 248 24]",1
1742,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 358 11 370 1 139 63 95
 906 2 79 308 1 35 813 2 62 166 172 195 548 2 52 83 751 16 42]",1
1743,"[1120 4 8 1 7 335 249 47 171 187 156 80 708 27 3 8 1 5 1791 2922 10 695
 214 341 20 3 50 16 13 25 46 11 3545 438 1 1399 2 111 6 4 18 963 181 11 25
 1 142 119 82 7]",1
1744,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 134 35 327 7
 174 130 836 3 519 361 24 18 6 65 419 1 15 34 94 94 94]",1
1745,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 83 74 31 1 3 8 63 1 95]",1
1746,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 419 4 1917 1 126
 272 540 19 680 419 4 90 539 3 1174 1 268 2 3 67 46 7]",0
1747,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 286
 12 286 692 1029 17 48 137 274 13 972 17 48 33 4 8]",1
1748,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 35 24 14 1487 2 18 1825 4 175]",0
1749,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 6 17 29 36 1 1054 630 60 75 597 149 776 7]",1
1750,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 2923 51 1411 911 55 3 157 19 11 6 165 26 13 8]",0
1751,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 5 414 10 960
 27 15 40 93 225 724 1 17 287 2092 297 45 534 2 3 1546]",1
1752,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 3546 19 11 105 795 23 1691 4 1181]",0
1753,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 359 2 3 8 1 68 26 41 3 2 99 103
 637 4 45 123 12 309 4 67 1 170 644 394 23 49 4 2499 46 11]",1
1754,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 2678 102 10 101 65 362 1 2812 37 3520 2 52]",0
1755,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 123 9 7 268 33 5 1 322 1 90
 427 467 32 1 322 13 1525 4 1017 419 4 298 154 316 33 13 67 7]",1
1756,"[966 13 2 120 417 1 329 65 11 57 12 22 15 13 185 11 451 14 119 16 13 196
 111 229 10 329 5 22 4 25 3 2482 22 1187 14 119 28 313 11 329 4 475 1 17
 287 1 641 14 119 60]",1
1757,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 1038 33 4]",0
1758,"[138 1 7 3 86 12 1506 3 640 367 13 499 2 3 1081 12 386 3 9 45 3463 2 3 73
 22 4 1788 9 179 30 303 2 3 74 13 916 60 1908 180 11 61 40 333 47 6 56 26
 13 284 84]",1
1759,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 132 14 83 194 3 8 621 393 1 1944 14 496 12 57
 27 24 416 38 269 104 11 70 269 284 30 411 190 406 51 48 49 3 132 19 1503
 1576]",0
1760,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 132 773 8 1 2417 732 45 776 30 63
 13 2924 17 8 1 40 1787 1 1006 1 99 35 31 1 3 323 1 77 151 3 444]",1
1761,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 85 716 14 274 13 972 17 48 33 4 38 8 12 95]",1
1762,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 237 422 2 3]",0
1763,"[7 75 36 113 589 1366 3 782 24 4 25 1 256 163 681 11 553 740 1 158 354 13
 754 34 247 9 1246 1 3165 2 18 3276 5 354 1760 137 247 1 775 18 71 5 2193
 19 9 1307 809 100 41 17]",0
1764,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 64 1834 58]",0
1765,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 116 17 451 1614 14 137 333 12
 10 76 6 3 2 3 113 166 172 105 67 414 20 14 119 5 6 160 552 1]",1
1766,"[3 175 9 2080 251 2 18 1634 3 349 391 3 511 46 11 2080 64 421 652 251 2 44
 140 568 9 352 84 126 323 249 47 14 152 2360 9 1 2630 4 178 1 54 879 27 3
 901 1 124 53 2 60]",1
1767,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 1217 302 3473 1 27 7 2501 374 45 4 1175 33 36]",1
